Rank, Fitness, kfsr, krsr_nostim, krsr_stim, kfmm, krmm, kfc_nostim, kfc_stim, S0, R0, D1, D1_over_D2, X
184, -84.1400, 0.040229, 1.152, 0.34437, 0.0038995, 0.01, 0.094509, 0.028048, 1.5011, 500, 0.14301, 2.7283, 10
185, -84.1866, 0.09251, 1.6356, 0.23106, 0.0062281, 0.01, 0.032641, 0.013742, 1.5058, 500, 0.092174, 5, 9.1945
186, -84.2833, 0.073754, 1.3399, 0.16243, 0.0043093, 0.014976, 0.099327, 0.036318, 1.9557, 210.17, 0.10145, 1.9991, 5
187, -84.3453, 0.1057, 3.2036, 0.72628, 0.0023548, 0.019896, 0.1432, 0.032807, 1.9662, 500, 0.10866, 5, 5
188, -84.3658, 0.077077, 1.0381, 0.13152, 0.0012362, 0.01, 0.051793, 0.030023, 2.7453, 351.48, 0.10432, 3.5019, 10
189, -84.5494, 0.036618, 0.80044, 0.19382, 0.0014391, 0.020581, 0.056743, 0.027962, 2.5028, 500, 0.11744, 5, 5
190, -84.5971, 0.049238, 1.4238, 0.1, 0.0033789, 0.01, 0.034724, 0.0080617, 2.8702, 500, 0.078781, 5, 5
191, -84.6679, 0.086347, 2.0189, 0.54318, 0.0036992, 0.010998, 0.049166, 0.028555, 1.8185, 500, 0.1053, 3.5337, 9.8082
192, -84.6695, 0.096785, 2.0197, 0.71268, 0.0051077, 0.015732, 0.033888, 0.019967, 2.1774, 500, 0.15536, 4.9163, 8.8867
193, -84.6998, 0.082099, 2.8498, 0.52153, 0.0099799, 0.01, 0.087997, 0.020305, 1.2857, 500, 0.12608, 5, 7.1856
194, -84.7010, 0.1113, 1.0948, 0.30094, 0.001, 0.016007, 0.034268, 0.016284, 1.8851, 460.22, 0.072188, 5, 5
195, -84.7711, 0.11042, 2.2167, 0.7881, 0.0103, 0.01, 0.11847, 0.035481, 0.4464, 500, 0.13161, 5, 5
196, -84.8444, 0.056979, 1.1169, 0.14948, 0.001431, 0.024717, 0.15569, 0.021664, 2.7347, 357.7, 0.10711, 5, 6.7514
197, -84.9293, 0.049077, 2.1365, 0.65093, 0.009269, 0.026113, 0.055055, 0.034916, 2.551, 500, 0.13161, 5, 10
198, -85.0011, 0.062119, 0.8801, 0.34565, 0.0070554, 0.019541, 0.085227, 0.042221, 0.86041, 500, 0.13161, 5, 10
199, -85.0473, 0.056075, 1.2922, 0.19503, 0.0051731, 0.01, 0.045828, 0.022877, 1.9676, 459.16, 0.14779, 5, 10
200, -85.0781, 0.062503, 0.85038, 0.1, 0.0031922, 0.016764, 0.05749, 0.021045, 1.5011, 385.81, 0.073364, 2.0665, 9.2802
201, -85.0907, 0.056439, 0.43677, 0.11557, 0.0032812, 0.017891, 0.026967, 0.017948, 1.2606, 500, 0.13416, 5, 8.7836
202, -85.1399, 0.077591, 1.1096, 0.28537, 0.0081023, 0.014258, 0.11803, 0.029527, 1.4364, 246.78, 0.18558, 5, 10
203, -85.1788, 0.065887, 0.67236, 0.23106, 0.0084322, 0.012277, 0.072689, 0.021785, 0.47349, 500, 0.17521, 5, 10
204, -85.1832, 0.034781, 1.7074, 0.35278, 0.011642, 0.01, 0.077562, 0.020977, 1.5617, 500, 0.13946, 4.9696, 10
205, -85.2159, 0.058909, 0.5897, 0.25233, 0.010582, 0.013434, 0.074971, 0.028606, 0.53423, 500, 0.17436, 5, 7.3508
206, -85.2273, 0.056927, 2.1099, 0.66798, 0.011358, 0.02668, 0.065099, 0.017554, 2.4303, 500, 0.15489, 5, 5
207, -85.3216, 0.028527, 1.2287, 0.40517, 0.0039969, 0.018831, 0.073512, 0.016726, 2.7832, 500, 0.12638, 5, 10
208, -85.3733, 0.08465, 2.3547, 0.25997, 0.0050807, 0.020254, 0.091025, 0.015605, 1.9814, 500, 0.13788, 4.3642, 10
209, -85.4490, 0.11725, 2.4783, 0.81738, 0.0060943, 0.023242, 0.081621, 0.03209, 1.5934, 500, 0.15464, 5, 10
210, -85.4767, 0.097591, 1.8674, 0.72967, 0.010087, 0.023025, 0.10297, 0.046747, 1.1466, 374.37, 0.19992, 5, 10
211, -85.5480, 0.050228, 0.57654, 0.17939, 0.001, 0.011109, 0.10014, 0.039803, 0.79784, 500, 0.12477, 5, 5.7646
212, -85.6780, 0.075871, 0.68416, 0.1, 0.0046583, 0.016869, 0.055112, 0.03215, 1.1572, 372.38, 0.13161, 5, 10
213, -85.7481, 0.38887, 0.82757, 0.10164, 0.001, 0.012811, 0.12905, 0.041257, 0.40981, 256.62, 0.056072, 1.5, 5
214, -85.7974, 0.083837, 2.3667, 0.68574, 0.0036886, 0.014204, 0.12735, 0.032705, 2.3102, 366.71, 0.092322, 5, 5
215, -85.8580, 0.067736, 2.261, 0.1, 0.0065689, 0.01, 0.058425, 0.010956, 2.2284, 500, 0.13788, 5, 7.5769
216, -85.8873, 0.058909, 0.7264, 0.25341, 0.005661, 0.013673, 0.14553, 0.044029, 0.62149, 341.26, 0.16792, 4.2457, 5
217, -85.9795, 0.23619, 1.3151, 0.36608, 0.0025865, 0.01, 0.062973, 0.032717, 0.49058, 407.68, 0.1598, 5, 8.9957
218, -86.0837, 0.028718, 0.92805, 0.24548, 0.0046588, 0.016128, 0.10399, 0.019441, 2.1366, 500, 0.10383, 5, 9.8278
219, -86.1567, 0.065311, 2.1241, 0.82214, 0.0092804, 0.011649, 0.15881, 0.0442, 0.91823, 500, 0.19081, 3.564, 10
220, -86.1842, 0.10558, 2.3631, 0.79993, 0.0098837, 0.021709, 0.057648, 0.018542, 1.051, 500, 0.13161, 5, 5.6617
221, -86.2063, 0.52131, 1.589, 0.1, 0.001442, 0.012497, 0.28431, 0.030159, 0.38658, 237.78, 0.10111, 5, 6.1881
222, -86.3439, 0.061739, 1.6465, 0.53215, 0.0013828, 0.010293, 0.14864, 0.044952, 1.2549, 500, 0.13161, 5, 10
223, -86.3580, 0.098285, 0.91088, 0.11781, 0.0053254, 0.01, 0.066211, 0.01586, 0.57922, 500, 0.18575, 5, 9.636
224, -86.3608, 0.076687, 2.3102, 0.79237, 0.008074, 0.013673, 0.034347, 0.020461, 2.7659, 500, 0.1473, 5, 10
225, -86.4385, 0.045968, 0.45526, 0.1, 0.0083992, 0.018417, 0.058507, 0.031143, 0.88212, 414.17, 0.13172, 4.7009, 5
226, -86.4448, 0.065488, 1.2704, 0.24735, 0.0054457, 0.01, 0.068691, 0.017576, 2.2858, 298.68, 0.1521, 5, 9.2685
227, -86.4742, 0.44019, 1.058, 0.1, 0.0020398, 0.021681, 0.24355, 0.048363, 0.36623, 199.92, 0.070522, 1.5, 5
228, -86.4934, 0.069323, 1.7074, 0.54433, 0.010549, 0.01, 0.12085, 0.036899, 0.83212, 500, 0.1826, 5, 10
229, -86.5645, 0.054096, 1.2961, 0.37926, 0.0032415, 0.01, 0.10796, 0.036969, 1.3954, 500, 0.13458, 5, 10
230, -86.5847, 0.022383, 0.71942, 0.1164, 0.0021546, 0.01, 0.097573, 0.014359, 2.806, 500, 0.10676, 5, 6.5581
231, -86.5916, 0.069404, 0.96527, 0.1, 0.003342, 0.01, 0.053766, 0.025408, 2.3442, 310.64, 0.10559, 5, 10
232, -86.6710, 0.097648, 2.2428, 0.75918, 0.0095974, 0.014144, 0.08539, 0.018574, 0.95884, 500, 0.17192, 5, 5
233, -86.7043, 0.084384, 3.2298, 0.12834, 0.0082136, 0.01543, 0.057719, 0.0087631, 2.546, 500, 0.13161, 5, 8.1815
234, -86.7143, 0.034027, 1.2123, 0.40463, 0.0053083, 0.01, 0.081621, 0.029893, 2.0043, 500, 0.16788, 5, 10
235, -86.7888, 0.1077, 1.4396, 0.3332, 0.0080364, 0.013673, 0.025552, 0.012483, 1.6507, 500, 0.12828, 5, 5
236, -86.9945, 0.055256, 1.7653, 0.55889, 0.0027757, 0.010312, 0.072479, 0.02014, 1.6968, 500, 0.13161, 3.2063, 8.3244
237, -87.0698, 0.14775, 1.2183, 0.18064, 0.0017593, 0.013971, 0.21403, 0.035322, 1.2742, 210.97, 0.10504, 5, 10
238, -87.2035, 0.065899, 1.515, 0.63596, 0.0041595, 0.023818, 0.082364, 0.04476, 1.4364, 500, 0.14895, 5, 6.9435
239, -87.3201, 0.063701, 1.2162, 0.273, 0.0033495, 0.01352, 0.082091, 0.025306, 1.0105, 500, 0.15509, 5, 10
240, -87.3287, 0.04686, 1.0321, 0.38481, 0.001, 0.012629, 0.11288, 0.022877, 2.4187, 500, 0.09167, 5, 5
241, -87.3435, 0.056093, 2.383, 0.46058, 0.0048392, 0.01, 0.081621, 0.042652, 2.7218, 301.34, 0.099829, 3.1932, 5
242, -87.3771, 0.058909, 0.93742, 0.48597, 0.011635, 0.026059, 0.07897, 0.04345, 0.66319, 500, 0.14348, 5, 5.6555
243, -87.4452, 0.093472, 2.2104, 0.17338, 0.0074442, 0.01, 0.063596, 0.021925, 1.4469, 340.09, 0.1538, 5, 7.189
244, -87.4558, 0.10095, 1.5783, 0.7439, 0.0058353, 0.026827, 0.070282, 0.042802, 1.5811, 339.1, 0.085651, 4.2085, 5
245, -87.5488, 0.099642, 1.964, 0.65587, 0.006564, 0.026781, 0.072078, 0.016904, 1.4364, 475.17, 0.13161, 5, 10
246, -87.7804, 0.041386, 1.5673, 0.14118, 0.0051797, 0.015036, 0.094168, 0.018271, 2.5457, 372.29, 0.10271, 5, 5
247, -87.8247, 0.071792, 1.2287, 0.43835, 0.0031853, 0.01, 0.041314, 0.023128, 1.608, 427.15, 0.14297, 3.3119, 9.833
248, -87.8739, 0.50032, 0.9458, 0.1, 0.0013459, 0.019852, 0.26567, 0.061271, 0.32084, 227.37, 0.08691, 5, 7.1075
249, -87.9154, 0.058909, 1.7074, 0.54161, 0.0068955, 0.01, 0.12568, 0.021205, 1.2029, 500, 0.15712, 3.6434, 9.8009
250, -88.0147, 0.03347, 1.5449, 0.40304, 0.0040599, 0.01, 0.087933, 0.017159, 2.3616, 500, 0.17928, 5, 7.4071
251, -88.0763, 0.058909, 1.6179, 0.51046, 0.0034078, 0.019467, 0.1125, 0.045511, 1.3696, 500, 0.15383, 5, 6.9387
252, -88.1277, 0.1163, 2.9521, 0.2534, 0.0085145, 0.01, 0.11853, 0.024015, 2.421, 203.69, 0.16645, 5, 10
253, -88.1915, 0.056111, 1.9882, 0.39713, 0.0034968, 0.023518, 0.15808, 0.017416, 1.9672, 500, 0.11577, 5, 8.0895
254, -88.2738, 0.18263, 1.6416, 0.1, 0.0044643, 0.022589, 0.18747, 0.0483, 1.856, 100, 0.095838, 5, 5
255, -88.2872, 0.11694, 2.9169, 0.30884, 0.0061483, 0.01, 0.13488, 0.038314, 2.4193, 160.59, 0.2006, 5, 10
256, -88.3136, 0.079247, 1.718, 0.20704, 0.0031269, 0.01, 0.068691, 0.03036, 1.7676, 357.67, 0.13788, 4.5009, 10
257, -88.3165, 0.058909, 2.0053, 0.29434, 0.0069154, 0.02352, 0.12893, 0.037258, 2.6105, 322.63, 0.1357, 5, 7.7679
258, -88.3606, 0.036498, 1.6039, 0.1, 0.010273, 0.01, 0.06069, 0.012447, 2.5383, 500, 0.10103, 2.5778, 5
259, -88.4756, 0.052701, 1.6439, 0.42896, 0.0034854, 0.01748, 0.075074, 0.045582, 2.5974, 319.74, 0.13161, 5, 6.0748
260, -88.4766, 0.036873, 1.7074, 0.85693, 0.0058506, 0.01, 0.078895, 0.024015, 2.0011, 500, 0.16686, 5, 6.8031
261, -88.5047, 0.027562, 0.74659, 0.26098, 0.0056039, 0.01, 0.057486, 0.042231, 1.4008, 500, 0.13458, 5, 5
262, -88.5905, 0.023834, 1.4448, 0.37263, 0.010445, 0.026569, 0.07163, 0.032271, 2.6653, 500, 0.13161, 5, 10
263, -88.6068, 0.038446, 0.85038, 0.38373, 0.0012778, 0.01, 0.097566, 0.030693, 1.9159, 500, 0.10171, 2.8823, 10
264, -88.6262, 0.047068, 1.5792, 0.24455, 0.0051601, 0.014156, 0.11358, 0.035298, 2.898, 269.4, 0.10558, 5, 10
265, -88.6470, 0.05891, 1.2626, 0.40616, 0.0027253, 0.018372, 0.083637, 0.026002, 1.2479, 500, 0.13211, 5, 5
266, -88.7275, 0.02829, 0.69657, 0.36161, 0.0049439, 0.011337, 0.053653, 0.038436, 1.6119, 500, 0.14685, 5, 10
267, -88.7467, 0.05641, 1.6522, 0.35961, 0.0075592, 0.01, 0.058335, 0.022677, 1.8137, 500, 0.15701, 5, 10
268, -88.7495, 0.25656, 0.70383, 0.1, 0.0010488, 0.01, 0.052545, 0.030555, 0.90762, 227.37, 0.086795, 5, 7.856
269, -88.7771, 0.55977, 1.2291, 0.1, 0.0017989, 0.012362, 0.077952, 0.028109, 0.4238, 271.37, 0.08691, 1.5, 10
270, -88.7923, 0.084976, 1.2117, 0.23179, 0.0040403, 0.033901, 0.1418, 0.030723, 1.8817, 303.23, 0.070597, 5, 5
271, -88.8184, 0.23514, 0.88516, 0.12717, 0.0025093, 0.01, 0.038373, 0.025343, 0.96417, 309.24, 0.096504, 2.2189, 10
272, -88.9299, 0.058562, 0.91868, 0.19645, 0.0023807, 0.014719, 0.14009, 0.038713, 2.1329, 259.18, 0.073816, 3.6847, 5
273, -89.0023, 0.10678, 1.6825, 0.17936, 0.001, 0.011832, 0.061854, 0.024015, 2.0347, 500, 0.099136, 2.5087, 10
274, -89.0397, 0.082363, 2.3528, 0.21968, 0.0047836, 0.01, 0.041738, 0.020396, 2.6831, 457.86, 0.13161, 4.0136, 6.1053
275, -89.0564, 0.035852, 1.1554, 0.2157, 0.0047979, 0.01, 0.057486, 0.023058, 2.3307, 500, 0.15424, 5, 10
276, -89.4100, 0.023961, 0.61591, 0.21087, 0.0013083, 0.01, 0.074702, 0.043971, 2.9397, 374, 0.13458, 5, 7.2219
277, -89.4273, 0.093561, 1.3506, 0.40054, 0.001, 0.01, 0.042668, 0.020686, 1.8995, 500, 0.05, 1.5, 5
278, -89.4390, 0.1515, 1.5888, 0.11302, 0.002964, 0.031242, 0.064726, 0.020414, 1.9269, 300.72, 0.13029, 4.5275, 5
279, -89.4414, 0.087724, 1.2287, 0.22349, 0.0048687, 0.014774, 0.066361, 0.012463, 1.5872, 443.21, 0.10462, 5, 5.2036
280, -89.5234, 0.11535, 0.95895, 0.1, 0.001, 0.012634, 0.21509, 0.023933, 0.76471, 351.04, 0.12798, 5, 9.3446
281, -89.5541, 0.041631, 2.1837, 0.76519, 0.0058506, 0.01, 0.082883, 0.028701, 2.2231, 500, 0.070088, 1.5, 5
282, -89.5604, 0.10571, 2.3825, 0.69441, 0.0056748, 0.023434, 0.11297, 0.021554, 1.4364, 500, 0.17664, 5, 9.7057
283, -89.6447, 0.090465, 0.51083, 0.13894, 0.001, 0.01, 0.11732, 0.032695, 0.9936, 287.56, 0.069332, 1.5, 5
284, -89.7897, 0.015302, 0.82868, 0.30784, 0.006606, 0.01, 0.067174, 0.043242, 2.3761, 415.83, 0.17261, 5, 10
285, -89.8474, 0.021651, 0.75437, 0.1, 0.005957, 0.01, 0.031135, 0.013419, 2.2722, 500, 0.17416, 5, 10
286, -89.8628, 0.11167, 1.2287, 0.1, 0.0071963, 0.017631, 0.046004, 0.030146, 2.4565, 203.5, 0.14773, 5, 8.0229
287, -89.9271, 0.06928, 3.2941, 0.77306, 0.0044817, 0.020296, 0.10459, 0.034483, 2.3457, 500, 0.13278, 3.3169, 8.037
288, -90.0004, 0.07062, 1.2539, 0.28752, 0.0058632, 0.01, 0.11236, 0.025029, 0.93492, 500, 0.15846, 5, 10
289, -90.1249, 0.018652, 1.0873, 0.3348, 0.0062739, 0.01, 0.11417, 0.021654, 1.8244, 500, 0.13788, 5, 10
290, -90.1350, 0.071117, 3.3135, 0.90888, 0.011693, 0.015948, 0.11999, 0.017821, 1.5098, 500, 0.12098, 5, 7.6435
291, -90.2243, 0.025781, 1.1748, 0.11908, 0.0062644, 0.01, 0.035586, 0.01032, 2.9854, 500, 0.081865, 5, 7.589
292, -90.2408, 0.060771, 1.7392, 0.49993, 0.0114, 0.01, 0.10197, 0.023798, 1.1216, 500, 0.15051, 5, 5
293, -90.3203, 0.075798, 1.9544, 0.1, 0.0083542, 0.01, 0.054622, 0.010889, 2.1533, 443.07, 0.10621, 5, 5
294, -90.3566, 0.017689, 1.971, 0.86215, 0.0082515, 0.010021, 0.081149, 0.047601, 2.7684, 500, 0.17899, 4.1975, 5
295, -90.3651, 0.065743, 1.7809, 0.49019, 0.0032562, 0.01, 0.069055, 0.018768, 1.9899, 500, 0.08334, 1.5, 5.3017
296, -90.5526, 0.16817, 0.88935, 0.1, 0.002588, 0.01, 0.12506, 0.026041, 0.51859, 338.24, 0.085791, 5, 8.9639
297, -90.5917, 0.079712, 0.56093, 0.1, 0.001, 0.044876, 0.11732, 0.015457, 1.3316, 479.46, 0.06806, 3.3071, 5
298, -90.6034, 0.11878, 0.81535, 0.1, 0.0039961, 0.036237, 0.079035, 0.024551, 0.93043, 500, 0.095838, 5, 5.9517
299, -90.6134, 0.016361, 0.85038, 0.19503, 0.0021358, 0.01, 0.075066, 0.022877, 2.9434, 447.24, 0.13496, 5, 10
300, -90.6167, 0.069062, 0.95535, 0.23315, 0.0031237, 0.01, 0.093837, 0.021912, 0.59418, 500, 0.12827, 5, 6.4343
301, -90.6871, 0.056245, 1.4642, 0.46058, 0.0027959, 0.021115, 0.14616, 0.023287, 1.8945, 500, 0.095885, 5, 10
302, -90.7705, 0.10238, 1.7638, 0.20463, 0.0084944, 0.02597, 0.092965, 0.011355, 1.0527, 500, 0.10918, 4.7391, 7.6434
303, -90.8001, 0.35494, 0.8074, 0.1, 0.0023907, 0.014936, 0.15507, 0.037038, 0.33215, 227.19, 0.16928, 5, 10
304, -90.8298, 0.016167, 0.45187, 0.15027, 0.0087355, 0.013673, 0.16115, 0.036869, 1.2668, 348.29, 0.13161, 5, 10
305, -90.8359, 0.06383, 2.2893, 0.89407, 0.0042619, 0.01, 0.15032, 0.037311, 1.3733, 500, 0.21356, 5, 10
306, -90.8938, 0.095885, 1.7074, 0.85805, 0.00937, 0.014408, 0.075205, 0.031742, 1.1601, 368.73, 0.18919, 5, 10
307, -90.9352, 0.47074, 1.6861, 0.1, 0.0014405, 0.01, 0.11792, 0.018452, 0.81391, 222.07, 0.10172, 5, 5
308, -91.0034, 0.045375, 1.1632, 0.56457, 0.0075082, 0.015092, 0.051401, 0.020697, 2.2677, 389.52, 0.10089, 3.3544, 5
309, -91.0101, 0.084652, 0.47614, 0.1, 0.001, 0.023921, 0.28181, 0.052568, 0.5415, 388.97, 0.11304, 5, 6.6522
310, -91.1183, 0.074429, 1.088, 0.38756, 0.0050201, 0.026675, 0.093161, 0.029359, 2.0107, 258.56, 0.08338, 5, 5
311, -91.1286, 0.11714, 1.1563, 0.14025, 0.0036167, 0.015165, 0.15486, 0.045277, 2.022, 152.64, 0.18088, 5, 10
312, -91.1482, 0.11878, 0.85038, 0.13572, 0.0045661, 0.025496, 0.15108, 0.031698, 1.595, 186.91, 0.099875, 5, 5.7093
313, -91.2015, 0.030754, 0.4681, 0.1, 0.0025016, 0.016898, 0.039312, 0.028393, 1.6764, 500, 0.12418, 5, 6.4174
314, -91.2329, 0.11571, 3.3342, 0.88864, 0.001, 0.01, 0.11305, 0.035296, 1.9656, 457.88, 0.061902, 5, 5.7578
315, -91.2761, 0.22299, 0.4791, 0.1, 0.001, 0.012965, 0.1731, 0.043907, 0.25102, 357.37, 0.10985, 2.5583, 5
316, -91.3692, 0.041417, 1.1609, 0.23953, 0.0062038, 0.01, 0.10517, 0.016627, 1.5011, 500, 0.15967, 4.9179, 8.7836
317, -91.3986, 0.041737, 0.78933, 0.14872, 0.0023826, 0.01391, 0.054115, 0.013511, 2.8555, 500, 0.087402, 5, 7.165
318, -91.4114, 0.062262, 1.5548, 0.4364, 0.0099762, 0.01, 0.12742, 0.028959, 0.6848, 500, 0.13402, 5, 10
319, -91.4352, 0.0725, 1.8259, 0.32976, 0.0055909, 0.014903, 0.09879, 0.030352, 2.4575, 344.32, 0.13788, 4.6459, 10
320, -91.5117, 0.088383, 0.72903, 0.1, 0.0025458, 0.01, 0.076019, 0.010901, 0.60379, 500, 0.12563, 5, 5.2313
321, -91.5761, 0.42276, 0.85958, 0.1, 0.001, 0.01, 0.20929, 0.038703, 0.22653, 384.05, 0.14184, 4.266, 9.0023
322, -91.6709, 0.097217, 1.8122, 0.35708, 0.0036438, 0.01, 0.13614, 0.02765, 0.99612, 500, 0.15059, 5, 10
323, -91.6829, 0.035451, 0.74075, 0.1, 0.0013147, 0.019713, 0.090259, 0.016296, 2.1546, 500, 0.11976, 2.7462, 10
324, -91.7679, 0.07569, 1.2671, 0.21158, 0.001, 0.01, 0.11505, 0.019615, 1.2152, 500, 0.069744, 1.8242, 5
325, -91.8885, 0.074693, 1.0246, 0.1, 0.001, 0.01, 0.046503, 0.023276, 2.0262, 367.78, 0.12206, 5, 10
326, -91.8988, 0.11967, 1.3461, 0.15648, 0.004391, 0.030363, 0.095058, 0.0157, 1.748, 327.67, 0.085159, 2.661, 10
327, -91.9303, 0.091786, 0.96047, 0.1, 0.0030928, 0.011397, 0.039284, 0.015797, 1.9225, 303.23, 0.14965, 4.7801, 10
328, -91.9513, 0.042845, 1.6757, 0.46058, 0.010762, 0.023491, 0.047163, 0.01698, 1.9407, 500, 0.13794, 5, 9.1404
329, -92.0540, 0.091103, 0.83558, 0.155, 0.0015284, 0.022411, 0.26696, 0.034591, 0.51859, 434.53, 0.10379, 3.6865, 8.2314
330, -92.1173, 0.058186, 1.3696, 0.26764, 0.0027671, 0.01, 0.051691, 0.027371, 2.2332, 500, 0.10974, 5, 5
331, -92.1478, 0.024587, 0.54178, 0.16157, 0.0064347, 0.017296, 0.12151, 0.021092, 1.3959, 500, 0.12067, 5, 5
332, -92.2369, 0.034927, 1.5291, 0.52517, 0.01006, 0.01, 0.055114, 0.01736, 2.3341, 500, 0.12008, 5, 10
333, -92.3018, 0.11405, 2.1204, 0.23772, 0.001, 0.01019, 0.054478, 0.026669, 2.1362, 500, 0.10683, 5, 5
334, -92.3295, 0.11324, 2.8326, 0.8207, 0.001, 0.022969, 0.097943, 0.037719, 2.191, 500, 0.052155, 1.5, 6.1429
335, -92.3778, 0.055408, 1.2311, 0.371, 0.0058506, 0.019153, 0.068075, 0.033023, 1.3805, 500, 0.15524, 5, 5
336, -92.3889, 0.093207, 2.6464, 0.86416, 0.0023894, 0.01, 0.082181, 0.037543, 2.6932, 411.42, 0.10127, 5, 5
337, -92.4189, 0.11176, 2.421, 0.7354, 0.0060865, 0.016215, 0.10711, 0.046709, 1.632, 231.65, 0.16317, 5, 6.3511
338, -92.4370, 0.10692, 1.4573, 0.28562, 0.0037549, 0.018707, 0.097587, 0.024775, 1.2846, 475.6, 0.092519, 5, 5.8906
339, -92.4377, 0.051949, 2.1143, 0.65664, 0.0091177, 0.01, 0.046514, 0.029599, 2.8224, 271.33, 0.12676, 5, 5.3498
340, -92.4429, 0.11243, 2.1555, 0.70474, 0.0036308, 0.026774, 0.081621, 0.04739, 1.2921, 500, 0.13834, 5, 10
341, -92.5325, 0.075193, 0.63601, 0.22216, 0.002025, 0.017863, 0.048961, 0.040342, 1.6656, 350.82, 0.10807, 5, 10
342, -92.5790, 0.19638, 1.0386, 0.1, 0.0024009, 0.033658, 0.095501, 0.025662, 1.0197, 321.26, 0.050396, 2.6245, 5
343, -92.5992, 0.051007, 0.55048, 0.1, 0.0053281, 0.016968, 0.085384, 0.025801, 0.58324, 500, 0.13788, 2.7102, 10
344, -92.6027, 0.058909, 1.4046, 0.49745, 0.0061155, 0.013527, 0.061913, 0.018664, 1.4364, 500, 0.2006, 5, 10
345, -92.6200, 0.016063, 0.53774, 0.21298, 0.0097283, 0.021843, 0.14442, 0.037031, 1.4364, 500, 0.12242, 5, 10
346, -92.6216, 0.11417, 3.3715, 0.59075, 0.0018941, 0.025611, 0.079832, 0.02265, 2.6637, 500, 0.060261, 5, 5
347, -92.6364, 0.076639, 0.90595, 0.19694, 0.0057824, 0.017989, 0.057486, 0.034446, 0.69016, 500, 0.13563, 5, 6.5914
348, -92.6615, 0.088041, 1.8077, 0.12003, 0.0081, 0.01, 0.040405, 0.010921, 1.9735, 500, 0.12765, 5, 10
349, -92.7613, 0.064025, 2.1663, 0.70087, 0.0058506, 0.010575, 0.082766, 0.025584, 1.7624, 358.71, 0.094532, 3.8447, 6.8085
350, -92.8249, 0.15221, 1.6257, 0.16001, 0.0043835, 0.027035, 0.19103, 0.049285, 1.0197, 194.08, 0.10116, 5, 5
351, -92.8749, 0.049614, 1.471, 0.27954, 0.0076185, 0.016207, 0.08423, 0.014872, 2.1978, 337.2, 0.13645, 5, 10
352, -92.8766, 0.079818, 1.7074, 0.64743, 0.0039276, 0.022758, 0.16151, 0.032688, 1.4979, 500, 0.13161, 5, 10
353, -92.8931, 0.0031216, 0.29446, 0.13548, 0.0064056, 0.01, 0.11236, 0.032741, 2.8081, 500, 0.13227, 2.3316, 5
354, -92.9208, 0.098185, 1.7074, 0.46058, 0.0054683, 0.013133, 0.08956, 0.017976, 0.80014, 500, 0.12336, 5, 10
355, -92.9966, 0.041196, 0.48883, 0.21286, 0.003691, 0.024522, 0.11335, 0.028323, 1.0076, 500, 0.13326, 5, 7.5062
356, -93.0037, 0.037826, 1.132, 0.1, 0.0066288, 0.018071, 0.052218, 0.019961, 2.3753, 500, 0.15174, 5, 10
357, -93.0244, 0.045953, 1.0537, 0.17256, 0.0051369, 0.019875, 0.11037, 0.019356, 1.1137, 500, 0.10926, 4.8435, 5
358, -93.0825, 0.061656, 1.8035, 0.49711, 0.0058506, 0.027229, 0.081621, 0.03407, 2.1883, 500, 0.13161, 5, 5
359, -93.1165, 0.074634, 0.69591, 0.1, 0.0058506, 0.025425, 0.13576, 0.046639, 1.7379, 203.43, 0.11963, 5, 5
360, -93.1810, 0.22148, 1.3489, 0.12626, 0.0024009, 0.025785, 0.04014, 0.011088, 1.8264, 417.13, 0.10525, 3.056, 7.9098
361, -93.2060, 0.42039, 0.8579, 0.11039, 0.001, 0.019777, 0.090589, 0.026258, 0.61992, 220.41, 0.067642, 5, 5.8978
362, -93.2256, 0.023366, 1.255, 0.23853, 0.0043509, 0.01, 0.084014, 0.018562, 2.1583, 500, 0.14077, 5, 5
363, -93.2714, 0.10912, 1.8236, 0.1, 0.0086171, 0.021758, 0.037004, 0.020142, 1.6152, 500, 0.074726, 3.013, 5
364, -93.2769, 0.049983, 1.0006, 0.41737, 0.0040483, 0.01, 0.067615, 0.038446, 1.9199, 375.14, 0.12605, 5, 9.472
365, -93.3416, 0.064368, 1.4965, 0.3479, 0.0059685, 0.01, 0.072449, 0.032658, 1.4548, 336.51, 0.11665, 5, 10
366, -93.3427, 0.098833, 0.65872, 0.1, 0.0049765, 0.01, 0.14821, 0.042072, 1.0523, 128.14, 0.17593, 5, 6.2183
367, -93.4272, 0.086922, 2.3276, 0.41193, 0.0049913, 0.01, 0.025342, 0.021687, 2.615, 500, 0.091648, 3.931, 5
368, -93.4870, 0.079076, 0.53996, 0.19043, 0.010374, 0.018086, 0.024188, 0.019534, 0.77505, 500, 0.1164, 4.4866, 10
369, -93.5221, 0.040192, 0.72385, 0.1, 0.0047668, 0.01, 0.11152, 0.045058, 2.8532, 151.42, 0.21326, 5, 10
370, -93.5741, 0.067227, 1.9401, 0.1, 0.004516, 0.01, 0.12416, 0.022164, 2.2663, 275.76, 0.10923, 5, 10
371, -93.5887, 0.022196, 1.7762, 0.51148, 0.0081644, 0.023679, 0.15348, 0.03429, 2.3543, 500, 0.13161, 5, 10
372, -93.5992, 0.12526, 1.5031, 0.20719, 0.0039375, 0.01, 0.07202, 0.037657, 1.7686, 214.2, 0.095838, 2.4794, 10
