Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, C0, kfcm, krcm, eCA, kclus, eDLoop
4260, -16.7023, 1.0299, 0.010902, 0.015641, 0.35374, 1.1411, 0.081041, 0.0036737, 168.85, 0.39197, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 1.9564,1.355, 1e-26,987.18,2.6379, 1e-26, 2.7031
4261, -16.7060, 1.428, 0.012156, 0.015641, 0.26377, 1.0502, 0.11891, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 4.0341, 0.35783, 2.7481, 0.16116, 313.04, 2.5384,0.76618, 1e-26,987.18,3.7353, 1e-26, 4.8695
4262, -16.7069, 0.0017784, 0.0019663, 6.4802, 16.551, 1.1191, 17.258, 0.0083575, 13.073, 0.13117, 637.43, 1.6987, 8.3888, 0.26626, 2.5266, 0.0020006, 0.49584, 1.6099,1.3068, 1e-26,3.4844,0.21411, 1e-26, 0.94316
4263, -16.7073, 0.033094, 0.015834, 0.095862, 2.6482, 0.0047886, 5.5811, 0.069791, 188.68, 0.073332, 953.51, 8.0157, 1.8796, 0.044426, 62.485, 1.3036, 40.519, 0.077682,0.63291, 1e-26,8.414,0.0034445, 1e-26, 0.27535
4264, -16.7074, 0.037214, 0.08889, 0.018398, 20.418, 0.033606, 0.011738, 0.53492, 621.69, 0.038439, 0.2056, 1.7639, 0.0092898, 0.20693, 29.153, 0.0056407, 2.4692, 18.787,0.19611, 1e-26,8.9476,0.043011, 1e-26, 0.0027848
4265, -16.7080, 1.6523, 0.012156, 0.01, 0.18847, 1.0502, 0.081041, 0.0026102, 107.45, 0.795, 48.525, 1.2346, 3.049, 0.2431, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,1000,3.2777, 1e-26, 6.1351
4266, -16.7093, 0.050122, 0.71146, 7.2387, 0.24393, 0.234, 2.4028, 0.34993, 34.07, 0.018144, 210.03, 0.005656, 0.0012521, 0.65483, 4.0727, 0.0028945, 2.6009, 0.33357,0.083031, 1e-26,0.71271,0.0029531, 1e-26, 1.4134
4267, -16.7094, 0.15688, 0.3205, 0.073452, 1.311, 0.18304, 28.023, 0.0052909, 0.1899, 0.0095625, 117.25, 0.0020063, 0.0042841, 0.014781, 44.829, 0.090738, 35.099, 3.0025,0.087931, 1e-26,7.2584,0.73606, 1e-26, 2.3855
4268, -16.7099, 0.0013333, 0.081368, 4.29, 4.667, 0.42097, 7.8182, 0.20387, 0.038817, 0.0022124, 597.58, 0.066613, 3.5112, 0.39261, 24.737, 0.015476, 9.285, 1.8947,1.7464, 1e-26,658.14,0.071346, 1e-26, 0.021334
4269, -16.7151, 0.33397, 0.0010372, 0.010176, 0.015918, 0.050081, 211.8, 8.1427, 0.145, 0.0033838, 632.06, 3.019, 0.28268, 0.38607, 12.145, 0.0091052, 0.29941, 0.11781,0.23629, 1e-26,0.44444,0.24262, 1e-26, 0.029683
4270, -16.7177, 0.21035, 0.0074737, 4.0016, 1.5945, 0.02683, 56.293, 0.051639, 3.3309, 0.0017725, 184.99, 0.40315, 0.024739, 0.095808, 22.631, 1.388, 0.43676, 0.18466,0.60982, 1e-26,4.4172,0.037758, 1e-26, 0.18334
4271, -16.7205, 0.073319, 0.0064983, 0.21594, 2.8342, 3.5766, 0.036584, 0.0028047, 0.23703, 0.22882, 705.16, 1.2397, 0.70881, 0.19891, 51.806, 0.053213, 105.41, 0.059293,0.84938, 1e-26,0.13601,0.0015474, 1e-26, 1.6465
4272, -16.7220, 0.0090076, 570.4, 1.6268, 0.01, 0.0414, 0.042752, 0.1026, 0.013916, 0.0012427, 63.9, 6.7312, 0.0040734, 0.1661, 81.594, 0.016095, 2.7963, 14.615,6.7467, 1e-26,5.0659,0.0050422, 1e-26, 1.0937
4273, -16.7237, 9.5757, 123.14, 0.91896, 1.5897, 0.022695, 246.93, 0.6932, 260.53, 0.0015299, 289.8, 0.20946, 1.9892, 0.02044, 28.397, 0.0037655, 42.709, 1.1757,6.4102, 1e-26,238.6,8.1073, 1e-26, 0.065906
4274, -16.7255, 0.0068718, 0.12933, 4.5527, 0.45375, 0.0077109, 189.54, 0.0022138, 1.9312, 0.0015304, 851.11, 0.0057789, 0.23316, 0.062047, 29.578, 0.0011081, 1727.6, 0.16701,0.2523, 1e-26,12.937,0.070968, 1e-26, 0.0076975
4275, -16.7262, 6.031, 0.0049423, 0.041703, 13.369, 0.10381, 222.03, 0.010621, 37.166, 0.010822, 181.06, 0.01688, 2.3049, 0.48419, 1.8122, 0.081691, 0.17508, 93.867,4.5309, 1e-26,0.29822,0.0090587, 1e-26, 1.2465
4276, -16.7301, 0.47081, 8.9689, 0.038667, 0.036597, 1.208, 5.1646, 0.0095938, 65.022, 0.44415, 444.29, 0.011133, 1.0823, 0.019379, 4.5422, 0.074947, 0.55312, 13.892,3.2546, 1e-26,266.19,3.5532, 1e-26, 8.3443
4277, -16.7326, 0.12211, 2.2877, 2.815, 4.6579, 0.051748, 12.885, 0.0032649, 0.61518, 0.0038581, 302.47, 0.0013568, 0.24567, 0.71181, 7.8639, 0.22063, 0.95084, 1.5099,0.050458, 1e-26,0.2534,0.26382, 1e-26, 0.15677
4278, -16.7370, 1.428, 0.012156, 0.011582, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.68823, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.18789, 535.47, 1.7047,1.355, 1e-26,749.73,3.7353, 1e-26, 4.8695
4279, -16.7402, 3.0938, 0.54261, 0.017614, 0.029191, 0.14897, 6.9668, 6.5554, 1.4475, 0.0018113, 240.82, 0.0011567, 0.81005, 0.010718, 29.918, 0.016128, 231.46, 11.083,0.10826, 1e-26,750.44,7.0508, 1e-26, 0.11325
4280, -16.7420, 0.038043, 167.37, 2.901, 2.7346, 0.31018, 3.7577, 3.2037, 285.56, 0.029095, 593.19, 0.44495, 0.0022911, 0.043098, 96.394, 0.10608, 1216.6, 78.699,0.31178, 1e-26,618.52,4.6797, 1e-26, 0.3201
4281, -16.7461, 0.31048, 389.05, 0.93365, 32.442, 8.4227, 69.018, 0.0014087, 353.91, 0.0034186, 0.07958, 1.9716, 0.65149, 0.016011, 39.818, 0.0080773, 0.1304, 49.586,1.1107, 1e-26,14.845,0.0077283, 1e-26, 5.5182
4282, -16.7495, 0.0037799, 0.44104, 0.15753, 0.40274, 0.0050797, 8.4778, 0.0048497, 5.4545, 0.49339, 457.09, 8.4949, 2.416, 0.67636, 5.3736, 1.2049, 1.2323, 34.411,6.9888, 1e-26,351.39,0.67649, 1e-26, 9.4468
4283, -16.7551, 0.15399, 0.36884, 1.1888, 0.036067, 2.1465, 0.53351, 0.0010726, 39.57, 0.091139, 220.49, 1.2577, 1.2918, 0.62462, 1.1367, 0.42108, 1264.4, 4.2541,2.1034, 1e-26,30.256,1.8625, 1e-26, 5.2519
4284, -16.7560, 0.17649, 0.098836, 0.24532, 6.0475, 0.01695, 583.76, 0.0010258, 711.47, 0.1284, 0.013669, 0.0010816, 6.669, 0.6131, 4.4661, 0.31432, 189.36, 2.0258,0.12034, 1e-26,0.89216,0.0020546, 1e-26, 0.0031552
4285, -16.7591, 1.428, 0.0076175, 0.015641, 0.18847, 0.78969, 0.081041, 0.0019022, 217.9, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 395.99, 2.5409,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
4286, -16.7591, 0.12847, 299.09, 0.75922, 0.051353, 0.059663, 285.18, 0.034383, 429.03, 0.015966, 337.34, 0.0042321, 0.023142, 0.051358, 14.592, 1.166, 55.95, 7.6101,0.13811, 1e-26,20.153,0.80856, 1e-26, 0.58257
4287, -16.7596, 1.1704, 0.21079, 2.4837, 0.088445, 0.010836, 0.14066, 0.0077105, 0.26713, 0.055912, 851.57, 2.8462, 3.6721, 0.14119, 6.0114, 0.021177, 5.978, 0.53072,8.0593, 1e-26,3.5361,0.033356, 1e-26, 0.32047
4288, -16.7622, 0.014409, 3.2668, 0.23421, 0.1513, 0.95853, 1.1802, 0.009191, 0.11144, 0.0015128, 29.064, 0.0086429, 0.053585, 0.026486, 12.034, 0.16538, 633.51, 36.959,1.9188, 1e-26,0.14136,0.0056771, 1e-26, 9.1081
4289, -16.7650, 0.012611, 0.026714, 0.010698, 8.4204, 0.0035267, 16.04, 0.0050643, 0.02249, 0.08719, 453.54, 9.7068, 0.0013182, 0.88568, 14.081, 0.048057, 0.91013, 0.090888,1.628, 1e-26,1.2382,7.5133, 1e-26, 1.802
4290, -16.7680, 0.062968, 508.74, 7.6734, 0.069643, 0.0041574, 16.298, 0.003309, 12.613, 0.016528, 116.75, 0.0023175, 0.008404, 0.081354, 20.141, 0.014301, 477.84, 1.2236,0.13239, 1e-26,1.8847,0.50059, 1e-26, 5.5734
4291, -16.7740, 0.0010107, 85.024, 0.075078, 0.36729, 0.043224, 0.93423, 3.6906, 0.019589, 0.0031097, 473.84, 8.5415, 0.015337, 0.088797, 98.172, 0.30426, 0.50785, 0.63272,0.44355, 1e-26,0.72295,0.52664, 1e-26, 0.060046
4292, -16.7768, 0.0164, 8.2091, 0.16734, 0.20603, 4.3813, 863.4, 0.0047997, 0.36048, 0.10377, 630.21, 0.054678, 1.128, 0.039698, 55.356, 0.056087, 10.409, 0.28504,1.388, 1e-26,265.83,0.085482, 1e-26, 2.1043
4293, -16.7773, 0.16521, 85.963, 8.8999, 3.0665, 2.8211, 92.072, 8.4213, 147.91, 0.017995, 236.08, 0.51004, 0.023546, 0.10966, 5.7691, 0.0044538, 88.111, 2.4308,0.054945, 1e-26,4.2873,0.22771, 1e-26, 1.491
4294, -16.7777, 0.0039587, 0.023061, 0.17821, 0.015197, 4.5893, 0.013934, 0.025693, 88.058, 0.0020159, 56.225, 0.4156, 0.036521, 0.2717, 2.5315, 0.70171, 0.1716, 30.016,0.22968, 1e-26,25.512,0.0073539, 1e-26, 2.8661
4295, -16.7781, 0.0028649, 0.0034513, 0.62698, 1.057, 2.8394, 2.6711, 0.0088076, 2.1465, 0.0020643, 336.09, 1.3385, 0.073162, 0.12466, 96.418, 0.021735, 337.43, 12.764,1.5382, 1e-26,46.772,2.3074, 1e-26, 0.07768
4296, -16.7846, 0.012733, 0.052995, 2.8279, 2.0258, 0.17283, 0.99559, 0.080831, 0.040019, 0.10122, 124.76, 0.085387, 1.7667, 0.32657, 2.1102, 0.30636, 0.72945, 4.1795,9.1568, 1e-26,0.25387,0.14279, 1e-26, 0.098781
4297, -16.7887, 0.01314, 0.79116, 4.3124, 8.3636, 0.020385, 274.68, 0.087278, 16.475, 0.011827, 531, 0.001731, 0.19127, 0.072703, 2.7318, 0.010523, 3364.6, 2.2113,0.40806, 1e-26,0.15844,0.3927, 1e-26, 0.19855
4298, -16.7888, 0.008251, 102.16, 4.0439, 0.15381, 0.30511, 0.010686, 9.1843, 12.987, 0.23165, 621.35, 0.078348, 0.039056, 0.036406, 11.107, 0.14023, 2.098, 43.008,7.1004, 1e-26,90.899,0.15489, 1e-26, 2.9843
4299, -16.7937, 0.016323, 511.59, 0.042741, 0.020039, 0.0042188, 0.90999, 0.4306, 0.27614, 0.0023532, 616.92, 0.14413, 0.0020241, 0.29063, 3.5096, 0.0028732, 1.026, 0.073298,0.94486, 1e-26,194.67,0.42313, 1e-26, 0.029938
4300, -16.7965, 1.3993, 7.4042, 0.72835, 1.0061, 0.0016836, 0.010727, 0.10985, 0.043751, 0.003374, 44.384, 0.35536, 0.67832, 0.039466, 3.3512, 0.86075, 110.05, 1.7138,3.9662, 1e-26,1.8569,0.048176, 1e-26, 8.3454
4301, -16.7971, 0.011792, 0.048857, 0.35023, 0.07571, 4.786, 187.74, 0.0020041, 144.17, 0.0013679, 56.365, 5.8542, 0.0041038, 0.011472, 7.7384, 0.0014661, 1.4445, 1.0001,6.6464, 1e-26,0.10634,0.064696, 1e-26, 2.5358
4302, -16.8015, 6.585, 1.6287, 1.05, 0.17051, 2.9854, 0.15915, 0.0073475, 0.85796, 0.0046907, 746.55, 0.0066617, 0.021001, 0.082756, 3.8909, 0.45048, 1717, 0.9672,0.24841, 1e-26,6.4452,0.94672, 1e-26, 0.042372
4303, -16.8022, 0.29209, 0.0045865, 1.5596, 0.16795, 0.20791, 275.67, 9.7072, 59.116, 0.0043325, 358.37, 0.004091, 0.0075398, 0.21447, 58.923, 0.016356, 1221.5, 0.3008,0.18894, 1e-26,41.629,0.84021, 1e-26, 0.17052
4304, -16.8081, 5.1989, 0.6186, 3.8072, 84.736, 0.0010494, 0.054738, 7.1121, 0.52421, 0.024184, 190.05, 0.010631, 0.025111, 0.21379, 39.281, 0.012636, 537.97, 0.072872,0.2631, 1e-26,5.2153,0.013314, 1e-26, 3.6088
4305, -16.8106, 0.25538, 0.045958, 0.14566, 1.4132, 0.01515, 0.47056, 0.57887, 661.8, 0.004305, 454.61, 0.18014, 0.84776, 0.080297, 1.4948, 0.013563, 65.654, 39.482,0.55301, 1e-26,7.0091,0.040786, 1e-26, 0.10667
4306, -16.8115, 0.5469, 615.37, 1.5109, 7.4078, 6.8385, 0.143, 2.8042, 0.14225, 0.10626, 435.8, 0.84522, 0.3539, 0.92316, 94.325, 0.051362, 1.2952, 1.7617,9.1626, 1e-26,10.014,4.5522, 1e-26, 2.9686
4307, -16.8140, 0.0026703, 0.46359, 0.878, 1.3423, 0.0069767, 897.43, 0.70911, 14.85, 0.0082965, 154.28, 0.035203, 0.0097163, 0.025282, 23.619, 1.1367, 8957, 22.319,0.28889, 1e-26,0.54604,0.21019, 1e-26, 0.58571
4308, -16.8156, 0.0034274, 0.038118, 5.8398, 1.553, 0.048699, 0.021311, 0.0011733, 0.17505, 0.0014634, 364.36, 0.0024822, 0.211, 0.90885, 4.3568, 0.0021467, 362.2, 3.4891,0.19349, 1e-26,2.7022,0.0010234, 1e-26, 0.059738
4309, -16.8205, 0.63751, 405.23, 0.10151, 0.048095, 0.017235, 10.43, 2.0835, 815.28, 0.072107, 852.57, 0.012067, 0.0072416, 0.25702, 37.422, 0.021775, 39.856, 9.4278,0.072268, 1e-26,514.98,4.9658, 1e-26, 0.55238
4310, -16.8235, 0.027861, 0.010166, 0.024464, 0.47082, 0.0016764, 0.32561, 0.016733, 0.44252, 0.055133, 357.77, 0.010924, 0.059631, 0.015704, 19.988, 0.29351, 1.9506, 0.068099,0.22914, 1e-26,113.78,0.57417, 1e-26, 3.945
4311, -16.8256, 3.5809, 0.0014831, 0.21751, 1.0351, 0.049146, 3.7618, 0.13052, 0.061427, 0.010411, 122.1, 0.0055657, 0.047576, 0.01757, 3.223, 0.021701, 0.98296, 58.818,1.256, 1e-26,1.5105,0.07203, 1e-26, 4.2602
4312, -16.8264, 0.18026, 0.0021784, 0.12576, 15.276, 0.51846, 212.25, 2.7987, 0.0256, 0.0021338, 187.75, 0.46835, 0.0054146, 0.70195, 67.044, 0.27768, 0.60187, 2.1988,0.089496, 1e-26,3.0161,0.29991, 1e-26, 0.34843
4313, -16.8361, 0.0011579, 0.079194, 0.012429, 1.3204, 0.0044783, 0.036851, 0.13796, 224.35, 0.095564, 339.22, 0.06815, 2.9912, 0.021887, 1.8597, 0.21835, 4051.7, 0.096974,0.052496, 1e-26,0.1,0.0019073, 1e-26, 4.2453
4314, -16.8399, 6.0128, 575.48, 0.79049, 0.18729, 0.025099, 0.13579, 3.552, 0.094626, 0.04799, 296.09, 0.066013, 0.04004, 0.042451, 78.035, 4.8885, 5.8735, 17.965,0.29186, 1e-26,48.213,1.5245, 1e-26, 8.8554
4315, -16.8429, 0.80156, 1.3517, 3.6782, 14.485, 0.044809, 54.925, 9.3374, 3.2276, 0.0021699, 975.67, 0.002777, 0.091745, 0.051871, 10.467, 0.016888, 76.812, 1.4132,0.18822, 1e-26,9.0973,0.40058, 1e-26, 0.014512
4316, -16.8438, 2.6919, 0.61248, 0.01762, 0.035845, 9.8389, 0.14161, 0.0055156, 2.2489, 0.014584, 446.64, 0.058131, 0.0016345, 0.072888, 2.4109, 1.3654, 1263.1, 0.32308,6.9533, 1e-26,8.3661,0.15712, 1e-26, 0.46778
4317, -16.8460, 0.062161, 0.018019, 0.026982, 0.62766, 3.2971, 6.7344, 0.025963, 164, 0.15502, 474.19, 0.071093, 0.0035521, 0.62345, 62.6, 0.027355, 9433.5, 10.433,0.076421, 1e-26,36.614,0.008186, 1e-26, 1.5356
4318, -16.8473, 0.17287, 340.4, 0.067694, 0.60481, 0.0024208, 0.021027, 0.59142, 0.11748, 0.0010062, 35.964, 0.0049483, 3.3442, 0.57683, 15.37, 0.14664, 61.74, 1.7237,4.1258, 1e-26,0.48233,0.31264, 1e-26, 5.5403
4319, -16.8503, 0.24403, 3.0628, 0.050897, 0.63099, 0.0042131, 1.2385, 0.45847, 12.62, 0.0010722, 894.66, 0.021459, 0.04206, 0.010319, 54.615, 0.007233, 5.7148, 0.82549,1.6159, 1e-26,802.75,0.011334, 1e-26, 0.0089389
4320, -16.8600, 0.32829, 69.727, 0.011429, 4.5356, 0.063833, 0.13445, 8.9644, 145.15, 0.059254, 0.037156, 1.8651, 0.015597, 0.03071, 3.8252, 0.027421, 0.26864, 36.272,0.065713, 1e-26,1.5625,0.0040747, 1e-26, 0.0011283
4321, -16.8607, 1.1261, 0.0027517, 0.76827, 20.748, 0.0027544, 0.014615, 0.56831, 0.017732, 0.059098, 525.77, 0.0035761, 0.0056633, 0.13289, 2.4584, 1.6642, 0.63501, 4.0788,8.2498, 1e-26,11.195,0.0033351, 1e-26, 1.8439
4322, -16.8662, 0.48353, 0.001721, 0.39055, 0.21554, 0.13819, 1.7292, 0.0066143, 74, 0.0013253, 35.986, 0.0058219, 0.26418, 0.022186, 1.6557, 0.0023975, 52.634, 1.5176,0.19205, 1e-26,107.28,0.12282, 1e-26, 7.6084
4323, -16.8663, 0.08506, 11.232, 7.5721, 3.2423, 1.9899, 16.458, 0.01265, 299.82, 0.0068619, 713.34, 0.018867, 0.86702, 0.94935, 17.125, 1.9128, 42.062, 0.40523,3.0742, 1e-26,7.008,0.63066, 1e-26, 0.10086
4324, -16.8677, 0.27286, 1.6692, 0.9892, 0.26484, 0.001692, 0.077343, 3.773, 119.85, 0.11205, 588.8, 0.26754, 0.39358, 0.13342, 12.825, 0.77971, 3.2552, 1.3065,0.12205, 1e-26,208.28,0.12165, 1e-26, 2.4405
4325, -16.8690, 0.45189, 5.3625, 0.01521, 0.032349, 0.73907, 515.09, 0.56756, 149.83, 0.0012929, 46.573, 0.19075, 0.020648, 0.31308, 4.8068, 0.44698, 6.1876, 1.5834,0.065489, 1e-26,16.815,0.10884, 1e-26, 4.5484
4326, -16.8709, 0.0034243, 26.775, 0.025643, 26.073, 0.12688, 0.022174, 0.68737, 181.28, 0.19535, 0.024591, 7.9204, 5.4308, 0.073168, 75.15, 0.01023, 83.801, 5.2884,0.13238, 1e-26,162.47,4.4056, 1e-26, 2.0884
4327, -16.8727, 0.006387, 5.9076, 0.25322, 2.8029, 1.7363, 0.12821, 3.464, 0.18835, 0.004297, 505.83, 0.0043508, 0.013961, 0.043112, 1.2787, 3.3683, 5.0771, 13.559,0.15773, 1e-26,6.2509,0.0054418, 1e-26, 0.32226
4328, -16.8767, 5.033, 0.029436, 0.45272, 0.34742, 0.0051145, 0.19266, 1.6688, 0.046915, 0.003108, 302.3, 0.025079, 0.27898, 0.093344, 1.5456, 0.0013453, 0.50523, 14.848,0.58282, 1e-26,449.73,0.17466, 1e-26, 0.29185
4329, -16.8807, 2.5168, 0.0027163, 3.6567, 0.013054, 0.0028672, 1.7238, 5.6293, 909.38, 0.090228, 142.19, 2.0979, 0.63815, 0.01454, 3.1484, 0.024189, 236.57, 7.1547,2.722, 1e-26,54.373,0.11605, 1e-26, 8.5609
4330, -16.8813, 9.3268, 0.13373, 0.065891, 0.60544, 0.0040398, 604.72, 0.0011953, 4.5821, 0.0010941, 637.22, 0.023541, 0.0011943, 0.011609, 27.594, 0.0010707, 0.30812, 5.8988,1.1238, 1e-26,32.165,0.28549, 1e-26, 0.023284
4331, -16.8816, 0.087804, 259.75, 0.03806, 7.4693, 0.43983, 0.49356, 1.1783, 0.047287, 0.0016938, 886.43, 2.0497, 0.033921, 0.38978, 17.811, 0.0013697, 6.4157, 10.532,0.083652, 1e-26,0.45221,0.01038, 1e-26, 0.018106
4332, -16.8821, 0.0011373, 0.0041596, 2.4958, 1.7256, 2.0614, 29.559, 0.34269, 0.029559, 0.016936, 427.19, 0.03413, 0.031043, 0.09982, 10.361, 0.127, 537.49, 0.33207,0.20819, 1e-26,0.33144,0.010787, 1e-26, 0.78604
4333, -16.8825, 1.2577, 0.65865, 2.1319, 0.1636, 0.10434, 66.16, 4.1199, 413.36, 0.025305, 533.36, 0.018562, 0.068586, 0.13602, 10.823, 2.363, 7130.4, 4.8332,0.064681, 1e-26,3.9432,0.11998, 1e-26, 0.63198
4334, -16.8857, 0.021793, 374.44, 9.3128, 33.255, 3.6584, 445.01, 2.7796, 2.146, 0.0033162, 137.28, 0.032498, 8.5133, 0.014979, 10.821, 4.5234, 29.266, 0.26958,1.6434, 1e-26,279.6,0.054592, 1e-26, 1.5606
4335, -16.8912, 0.2487, 63.232, 0.29827, 1.4583, 0.011638, 5.3673, 2.7299, 3.2708, 0.0062869, 687.19, 0.057423, 0.098395, 0.48356, 2.255, 0.31356, 3468.3, 0.061283,0.66633, 1e-26,0.12578,2.8606, 1e-26, 0.12233
4336, -16.8914, 0.10918, 0.13823, 1.04, 0.10842, 0.076983, 0.019963, 0.52857, 0.057588, 0.0014411, 194.31, 0.0087793, 3.0457, 0.2315, 1.9868, 0.0018802, 888.31, 27.599,0.25688, 1e-26,0.20147,7.3368, 1e-26, 0.35108
4337, -16.8920, 0.0024027, 0.0042556, 2.1403, 19.669, 1.6573, 48.746, 0.25899, 18.549, 0.0014958, 213.28, 0.042657, 1.0191, 0.75898, 1.5813, 4.0879, 0.44191, 18.059,3.0128, 1e-26,32.332,0.049243, 1e-26, 0.30443
4338, -16.8941, 0.043849, 2.6996, 0.35956, 0.1001, 0.026456, 15.797, 0.12307, 603.42, 0.0020008, 346.09, 0.00274, 0.019823, 0.019145, 1.9964, 0.033677, 95.431, 5.1347,0.06503, 1e-26,8.2951,5.3407, 1e-26, 0.15778
4339, -16.8977, 0.72337, 0.0059974, 5.3997, 4.8493, 0.0086625, 1.3397, 0.13639, 0.014044, 0.0034771, 60.872, 0.019112, 5.0723, 0.33215, 2.1476, 0.00613, 26.959, 87.829,0.22503, 1e-26,3.5916,0.66487, 1e-26, 6.6868
4340, -16.8979, 0.045297, 62.635, 0.019287, 0.027259, 2.0141, 4.5763, 0.0023146, 0.36723, 0.16327, 604.5, 9.4952, 0.0038211, 0.049047, 2.8355, 0.13736, 0.11882, 9.4932,0.090582, 1e-26,26.702,2.5792, 1e-26, 4.3743
4341, -16.9003, 0.13834, 0.017682, 0.095315, 14.22, 0.001, 0.073086, 0.24077, 0.056913, 0.0010711, 97.93, 0.81543, 0.27699, 0.12478, 8.284, 0.14379, 1783.4, 0.6997,3.7972, 1e-26,215.03,0.013752, 1e-26, 1.1185
4342, -16.9014, 5.1835, 0.0039893, 0.022053, 0.49182, 2.3848, 0.091863, 0.0077132, 0.01345, 0.036409, 467.39, 0.053792, 0.68894, 0.35484, 7.7907, 0.0062254, 498.67, 14.865,2.361, 1e-26,214.73,0.87351, 1e-26, 1.1359
4343, -16.9036, 0.0017626, 0.14053, 0.027751, 3.4678, 0.021456, 13.79, 0.43574, 3.6223, 0.03298, 497.81, 1.1324, 0.077442, 0.017566, 47.689, 0.0013085, 3.1875, 0.95682,6.0412, 1e-26,5.2041,0.0035166, 1e-26, 1.3801
4344, -16.9049, 0.15893, 153.37, 1.0582, 5.6405, 0.61494, 84.378, 7.0638, 96.885, 0.062176, 288.16, 0.0088646, 1.4378, 0.19464, 80.968, 0.090609, 6376.9, 0.3059,0.37717, 1e-26,0.21246,0.048201, 1e-26, 7.9182
4345, -16.9050, 0.15256, 0.14297, 0.038254, 98.596, 0.20885, 0.088846, 0.10988, 302.75, 0.8881, 0.056167, 0.19172, 2.4109, 0.01715, 20.811, 0.0016776, 47.192, 37.232,8.3276, 1e-26,0.49435,0.21658, 1e-26, 0.0079425
4346, -16.9058, 1.5107, 1.9386, 0.062912, 9.7251, 1.6263, 1.7962, 0.001261, 0.17049, 0.0079794, 102.57, 0.268, 0.70313, 0.025364, 3.7719, 0.0046174, 44.331, 12.405,2.7267, 1e-26,13.677,0.0070892, 1e-26, 8.226
4347, -16.9081, 0.95093, 23.838, 0.19308, 0.030989, 2.5839, 115.09, 0.061289, 412.51, 0.0049394, 752.32, 0.2258, 3.9234, 0.14114, 1.712, 0.07646, 33.357, 9.1582,8.6953, 1e-26,179.34,0.0021163, 1e-26, 0.094953
4348, -16.9082, 0.59064, 0.0020464, 9.899, 1.4423, 2.7682, 34.16, 0.82809, 795.74, 0.0010144, 36.944, 4.7945, 0.077731, 0.97212, 9.2432, 0.032174, 221.18, 0.66656,0.39024, 1e-26,16.889,0.92786, 1e-26, 8.0815
4349, -16.9114, 1.1238, 0.0087504, 0.022525, 0.45891, 1.0502, 0.081041, 0.0023098, 168.85, 0.38425, 48.525, 1.2379, 3.8622, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,1000,3.7967, 1e-26, 4.8695
4350, -16.9119, 5.7464, 1.2383, 0.020074, 0.044644, 0.0048733, 4.8233, 1.946, 0.56516, 0.0051573, 233.91, 0.0019021, 0.16285, 0.093598, 32.372, 0.005513, 330.49, 0.22506,3.3504, 1e-26,243.39,0.026983, 1e-26, 1.2172
4351, -16.9134, 0.0032774, 21.856, 0.032126, 5.943, 0.85035, 0.067345, 0.089983, 0.28883, 0.0025421, 531.2, 0.0031649, 8.3165, 0.035521, 54.578, 0.90397, 5.558, 5.8707,0.076319, 1e-26,0.12802,0.023853, 1e-26, 0.60862
4352, -16.9144, 0.055795, 97.332, 2.2291, 0.73737, 5.2877, 21.275, 2.6804, 15.33, 0.027828, 454.89, 0.11549, 0.0098704, 0.31085, 24.204, 0.65108, 2789.5, 0.32898,3.7742, 1e-26,15.589,0.0015592, 1e-26, 1.5696
4353, -16.9165, 1.428, 0.012156, 0.011026, 0.11533, 1.0502, 0.081041, 0.0032025, 168.85, 0.5727, 48.525, 1.5022, 3.049, 0.50848, 2.7481, 0.16116, 535.47, 2.2538,1.6091, 1e-26,987.18,2.3478, 1e-26, 4.8695
4354, -16.9173, 2.8005, 0.0016937, 0.12156, 5.2918, 2.2986, 34.544, 0.011748, 541.09, 0.030442, 186.3, 0.0098709, 0.0079666, 0.7248, 2.9568, 0.22626, 5.0287, 14.934,0.67398, 1e-26,71.981,4.4791, 1e-26, 9.3953
4355, -16.9177, 0.021093, 0.021883, 5.4524, 0.01632, 0.026201, 0.64645, 1.6971, 21.384, 0.0015536, 231.34, 1.3812, 0.0028783, 0.22779, 35.787, 0.0026647, 20.881, 2.6862,1.2198, 1e-26,6.7793,0.030915, 1e-26, 0.35275
4356, -16.9197, 0.017314, 20.245, 0.25414, 7.7378, 2.1818, 0.27776, 0.005439, 49.41, 0.0024344, 108.1, 4.4493, 0.52827, 0.029052, 1.5718, 0.0051712, 898.18, 100,0.93141, 1e-26,0.27201,0.027726, 1e-26, 2.5937
4357, -16.9251, 3.5405, 0.059411, 9.8511, 0.042698, 0.0030596, 38.997, 1.6392, 18.632, 0.001306, 786.33, 1.5495, 0.0037328, 0.089339, 43.724, 0.027347, 26.711, 9.1535,3.6521, 1e-26,119.91,0.0063302, 1e-26, 0.02747
